clean_text,label_id
bade efham chou khas lwardee bi allah ðÿ ðÿ ðÿ ðÿ ðÿ ðÿ,0
jaweeyiz حaflit beirut mberiح,1
chu hl خabar l helo talعa helwe bl habal ana akide hata law mch mbayan wejik,2
ktir حlou,2
Who's meant to...,1
sorry عanjad wallah ma ken asde ya bros,0
hayda ma biyaعref yeءra w yektob w bedo waziren wlooo kif la ken iza ken عando terminal,0
ana benteحer,0
"Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, he",1
mech عa ases l torءat ha teftah lyom,1
"So, chi chi chi chu handda l chi",1
ikr hahahaha ken lezim nazil soura,2
We erllen zen zza chashne ma mna forffo adna na na na na na na na na na na na enusref enno,1
me khalas khallina nruء hay l seea joe shu raءyik nحottollo ebre aal kerse lal estez w yeje yeءعud aalayaaa me yaa ktir innnn,2
ken fi ktir talej bs عelyet el harara ktir so faraya msakra arz msakra fi bs laklouk wel laklouk lt lt lt,0
well the part of mshi bl saءعa wl عatem waحdik was more like eh خalas tmashe عal bet bas the part of rayiح elعab waraء maع l shabeb is true,1
hahahahaha tnaynetkoun chou mahdoumin,2
Advertises,1
"""About the nudity, you dare to ambush him.""",1
Think.,1
bro l o wet baadon mfakrin l thawra elon ndabbo kelkon yaane kelkon,0
you know enno kel el saf saءit lamma el estez ktir feءعa maعo,0
yalla vote jana,1
(Thousands of United States dollars),1
mawjouعa baadne so saabe edhar liom,0
Manck Bakert.,1
HUMAN RIGHTS IN THE UNITED NATIONS,1
Kif kif ken el an theo b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b by y is maish kter helo,1
btw l goalkeeper ktir feshil ma byetحarrak عnj afshal fariء,0
o mouhem el niyeih bs enno kam Chaches mich men lebenen benen abafrrfo eno salma enda leb br,1
chou حelo wءta mحalelt l prgram siyese tbع l otv kif btebkhعoun wahad wahad,2
ma tءoul hek hekme riyade vs outside beirut,1
eza metet mn l saءعa tzakaro ene bhebkon,0
waw waw,2
hayde lbenet حafiz عlaya,2
please khabrouna aam nedros,1
seret khabsa chakhsen lyom,0
A. A. A. A. A. A. A. A. A. A. A. A. A. A. A. A. A. A. A. A. A. A. A. A. A. A. A. A. A. A. A.,1
ktir mغyer sawta,1
"No, Assion.",1
chou elet,1
ktir jouع,0
haj tkhawfo l عalam bl thawra haj tkhawfo l عalam bl thawra haj tkhawfo l عalam bl thawra haj tkhawfo l عalam bl thawra haj tkhawfo l عalam bl thawra haj tkhawfo l عalam bl thawra haj tkhawfo l عalam bl thawra haj tkhawfo l عalam bl thawra merci au revoir,1
chou seir hadamtik w jamal sawtik ma عam beءdir baءa eitحamal bmout fike,2
bas bedo b kun sariع ðÿ,1
"Dropped, dropped, dropped.",1
bhebkonnn ktir,2
man fi عalam saءato souwar l thawra عal profile w let s have a date b riad l soleh,1
lezim nekhod chokair عand cremino ðÿ,1
haaaappyyyy birrrthdaaaayyyy ya albe bhebbik ktir,2
najiibb ana bhebak ktir,2
ka eno ma hada ghayra bemasel helo,0
حadre meغle lyom عl aعde,2
"And rarely do the viewers see it, and I know that many players do.",1
mane edra ethammal zaعal w aher aktar men hek,0
Professional,1
b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b,1
hahaha ehhh chou baddoun aktar men hek,1
Vegetarian burgersb 500 g,1
baعed fi sette ma عemlet make up tutorial,0
aslan chou el helo bel hayet gher el akel,0
hahahahah plz khali عndkon,2
Yala la usal bswerlik,1
ysorloðÿ yaعne ana maع barca abel ma koun liverpool w eza barca bterbah 100 0 lyom ma btefroء maعe,1
/ / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / /,1
ohhh lalala chu hayda kino lizim ybusukon lol,2
ktir عm tohdare tiktok el heyءa,1
aya should win ktir ashta saraحa,2
li bi حebb l ghenniyyi bikoun حabb wl ma حabb chi mعayyan hayda zawءou l fann zawء ma baddna nعalliء عa chi plz ðÿ,1
wowwww chou halbhekmeh,2
(a) Merciful as a human being,1
el sahar byeksor el jesem عa fekra be careful,1
hahahahahahaha hamdellah ana w khaye mnetefeء bel football p bas mara عal goal nfaعalna ktir so dad fakar khaye kasar shi,2
ah eh dallak cjc medre chou esmo el nede,1
ana aam ekol b balesh allah wil thawra,2
woah kenet nkhabaset le ma meshe asraع w khabasneðÿ ³ðÿ,0
ya allah enta w batnak hahahaha,2
wlak yoءborne allaaaaa,2
"From God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from God, from",1
PAL IP,1
b oulo alla khalaء l عalam b 6 iyem w ana projet jemعa bede chahren la khalesob,0
lyom daءit rfiءit عmte w ma bعrfa w dalit thkine chi 1h w blchit عrft habe tعmle nursing bs lyke ya joya balelik hal chghle fkre bعden eno bdk trabe wledk w taعab w fkre bchi ektisad w tءamne masare w ykun helo bro ana bعrfk chi merci عal nasiحa bs ma hdn talab rءyik w merci,0
chou bek zeعlen tخenaءna ana w saحebte w tarakna daخlak edeich عomrak 13 sene estez tayeb khaberne chou sar baynak w bein dora,2
helo ktir eza badkoun tejo kelkoun ouloula la nawal tjebelna van akbar p baعdoun عam bi rouho bel van li bi seع nos wahad,0
btaعrfe shi ana men baعd عal thawra ktashafet adey ana fakhoura bi حobbe elik w aday ana عan jad terbeytik merci ennik kabbartine عala حob watane,2
chou sarlak habibi,0
dakhlik ente chou mahdoume,2
(b) Could be the Beirut Fire.,1
lech l عalam ktir ferhane eno brad pitt w angelina jolie tjawazo ðÿ š,0
lak eh hayda l hake l sah,2
chou byederso عarabe عadatan,1
eza غenneyet l musalsal la marwan khoury عrefo enu l musalsal helo,2
hahahaha akidddd,2
"20 grams of fines, drop-off of the nebula dam, and not between 40 minutes.",1
Najwa Karram new song,1
chou sayir,1
eh baybb sbaءine ðÿ dakhlik عesh min shefik o kel ma saءalna عanik btetlعe b beirut,0
shu aam tehke ya zalame hayda naser ilehe esmo,2
chou el wadeع el ahad,1
# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #,1
yii waynak,1
saءta men awal yom helo,0
ken bade naket hek chi,2
lea makhoul min mabihebik min yekhrb bayton chou mjenin,2
betعaءdi nancyyyyyyyy kel marra عan marra,2
may shop la kel sabiyعh bethess hala fashionista p beirut rue hotel bristol,2
el mechkle enno nahna عarfin halna عelءenin ben sinna w chiعa w mich rah neءdar netlaع mennon ella bi ouwet allah عanjad chi bi zaعel,0
bi chou nekid,1
bawsi عane allah عala hl album chu helo hfozto ya ret byعmlo fi fahes bl skul lt 3,2
pao ktir bhebbik,2
hahahahaha waw bsir metl soha kikano,2
tomorrow first day of uni w ma ءile jlede p chou lعamal,0
hahahahahahahahaha shu hal noع heda,2
lei fi chi esmo mrabba l batenjen,1
Interview with Havea Singet for chrameash mabruk haifa ghant la amy namayich mabruk ba,1
Any one of Fatty Fendo's...,1
/ / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / /,1
helo helo allah yebعat l kheir,2
b) b) b) b) k) b) b) b) b) b) k) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b,1
yii ana bheb hal soura,2
tabb okk fhemet eno m hada habebne mn zamen w je,0
lyom bءakkid eno reports ktir moumayyazin dakhlik عande souءal zghir btetzakkare chou awwal report عmelti bel mtv,2
ehh biaarfoo bi dal yءele eno hayda artak b jal el baءdounisðÿœ,1
welعaneee ya babyyyyyy b beirut,2
hayda 4 goal la messi,1
great hek ma me mnensah ktir iza sar fe harb innn,2
yaane ma fe clip kter helo,1
ased khalet حale eءshor kermel l rabet lعaءile,1
Headquarters (b),1
zaza sme qtebe cou um plz,1
sawtk helo w enta mahdum p,2
High-ranking men.,1
fi deal bel daء,1
hiye eza bada tredd bet redd bs mech عerfe chou bada tehke la tehke,1
allah karim w shehed hayda bikafiðÿ ž,0
helo,2
yaaaaaqa wli kif zekra,2
bas ma enti li bil souraðÿ œ,0
ktir bhes ma hada ha yelkeshne iza hatayta shou awlik,0
ha tiz baydte rebhet,2
ana ktir bhebkoun,2
la la cho na ya ya ya amahul an ya ya ya ya,1
meanwhile on fb soura عa shmel l shajra soura عa yamin l shajra soura عl ared wl shajra fawءe soura ana w عabta l mghara,1
hahahahaha tammine dolaratak woslo,1
eh ktir bahdaleeeeee,0
ismail ahmad kess eخto chou awe,2
ktir helo sar fi shooting monday kamen,0
# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #,1
(Thousands of United States dollars),1
"In the first century, the apostle Paul wrote: ""I am the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one",1
hahha ana ktir cool bel عakess haha حasset kente raح teje daعsine,2
ana bekhod عelbe,1
el nes kella mlabbake w feyte bbaعda w ana wahde menon عetlene ham w khayfe men kel chi,0
The worry is nabche feza paeddiq.,1
plzzzz follow ana lyom عid miledi farhini bi follow minek plzzz ktir bhebek beعchaek,2
hllء bi waءfouwoun mnl cherke,1
ma baعref kl shi bwaءto helo p,1
el cnxn ktir batiءa badde shi 4 snin la ohdaro kello,0
yaaa helo ktir hahahah,2
"There were a lot of men, for example, for example, for example, for example.",1
ya wayle chu helo l goal,2
li helo b beitchabeb ano fi 16 knise bas li ahla bkouno noson fadyin w عal aعyed bteعjoء,0
~ § § § § § § § § § § Kings §,1
shu helo ykun fi wahad bel admissions عarabe ktir bedhak,2
hahahahahaha awyye ktir hay,2
ma tonbosto ktir hallaء metel l عade mnenhebil ekhir chi,0
msh عm laحeء jowa w barra ðÿ ðÿ ðÿ ðÿ,0
tab halaء hayda ayya noss,1
(b) Blue comedian programme (Ktir darore),1
anna akid btinbositt eza adamit najwa karam tnayneton libneniyeh w ktir hilo yعtirfo bi najeh baعdon wi berko la baعdon,2
ya allah ayshek queen,2
khabrineh chou fhemteh,1
fi ktir tweets btekhod retweet w fi ktir tweets ma btekhod retweet,1
ma fi raحa,0
beirut miss u chtaءna lel assaleh bi kelmeعna el kelme,2
madroub hayda shaklo nese ino eja min rahem lady,0
hahahhahaha albo melyen mennaaa ðÿ,0
l helo eno l ghada ma b عoud yaعrf yballesh nhar l aحad,1
kel hayda حad bayte w mish عaref,0
mahekk,1
(a) For example (a),1
karlsarkis lezim yetعalam lءeحtiram w leعeb bi rouح riadye عayb عanjad ktir mesh heik byelعabo basket ž,0
ana mniح khabrinehhh chou li sayir maعik,0
###############################################################################################################################,1
ktir aweya ma biخalo خwaser,2
eza b beirut badna naعmil hal chi badna fawء l 10000 حayyi,1
ahle عmlo popocorn w aعadune beynetun saro ytعmune bعd chwe tafaءo ykhdule lcell bala hess sar baye yjrib ykhdo w eme kmn la ystlmune akhhh ktir dhktt,2
They're at 09 Burt's.,1
ahh fakartek b beirut,1
hahahhaa ahla shi hayda elli عa rasek min ween jayebtee,2
As my extremity to...,1
ehh ehh fi ktir osas,1
ahla w sahla bl abboud next week my parents go down to beirut betsir l aعde hon,2
hayda leعeb telet عam ymout,1
bro i live in a 50 c country w ma bhayeta raءbte htarءit w asharit bas jeet عa beirut sar hek leh,0
omg please ma bsaddiء fi nes maعe bl grp عam taعmil psychology,0
ana ktir bحeb halغenyee,2
عanjad hayda enta ma عreftak,2
ktir naعass ktir msh shwe,1
(a) Sometimes (b) and sometimes (b) (b) (c) (c) (c) (c) (c) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a)),1
laء helo ktiiiiiiiiiiiiiiiir l shab,2
tb leh l guys li b saffe ktir wled,0
ana mich cheyfeta chi ghalat eza akalet 10 iyem wara baعed noodles,1
hamdela lol lol mohem kabes,2
thanks thats sweet kif bedna nehkike private,2
chi bi zaعel,0
CO CO CO CO CO CH,1
kteer عam bedhak,2
ءrit esme chou fi,1
"Bye, bye, bye, bye, bye, bye, bye, bye, bye, bye, bye, bye, bye, bye.",1
chou awe the goalkeeper,2
"First, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first",1
hahahahahhaha lol tab tante hala ktir bhebba w mahdoumeh w aribeh lal aleb w tayoube w helweh w ana maghroum fiya,2
chou halll hadeyaaa li haءoun 20 000 ll majaleh 5000 ll w cd 1000 ll w عelbet baraziء 16 000ll laء bas mkalaf,0
akiddd shtaءtelik hahaha lt عw ktir kamen nakasht dene w ma lءitik tloعte mghayra esem haha yalla basita haء عlayke ente ases hbb,2
chy beytعacho bel camp gher maling w noodles w hommos w smeds,1
(a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a) (a)),1
heheheheheheh hazzooonnntehhh kifik ya ahlaaa benet عandeh yeha wli bhebba ktir w baddeh taعmiya mloukhiyehh,2
CH / ende,1
"""Earner's slamming slams.""",1
lyom akalet a vegan burger b 500 g lahme mafroume عal ghada,1
# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #,1
عam bi bawred tizo chou elik maعo p,1
idzi p,1
mamiiii fi caccaaaa kel marra ekhte bet fout عal hemem,1
A a fekra am & la abababades fa ma aande meskkle ser lor o maque wok,1
khabrine besharafik ana ktir zehءan bel saff,0
Ju emeltte cara,1
shou hayda siflo kellon birouحo عle,1
ma hayda lsouءal hata law عmelt backup kel chi bi dal am bi rouho after updating,1
yaret lyom benzal beirut deghre wasil عal cheghel mesh enno,1
--------------------------------------------------------------------------------------------------------------------------------,1
Affhimt.,1
teslamele hayda nourik,2
yal jeye sawene,1
sandroo kifak fi tebعatoun kil soura la حala 10x dear,1
"Dropped, dropped, dropped.",1
hahahahahahahaha ktir عabeleeeeee,2
hahaha eh ana raح eحdaro hayda bas ana ma bshajiع spain p,1
You already know them. You already know them.,1
nahna aalam w hene aalam bro,0
deyman l banet b kun bedon yelebso chi top mahdoume عal sahra bas wala mara mnaعref aya top aw eza hata عena wehde mahdoume,1
akid ana w zghir mءatash saf savoir dormir bl garderie,1
It was Hadi I / / /,1
deyman bas lyom zyede laءan sarlna zamen and we need it,1
chou ghalat bl vedio,1
(b) Assistance in the lunch break (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (i) (i) (i) (i) (i) (i) (i) (i) (i) (i) (i) (i) (i) (ii) (ii) (ii) (ii) (ii,1
teb leh saءعa,0
lakk ya 1000 halaaa ehh hayda حakee,2
Shhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,1
taعe ana w yeke naعmello video haram he s cute w twitter bale bizaheء,2
waaahahahahhahahaa btwww wala marra saءalrtik chou btaعemleh bel hayet baعdik عam tederseh,1
sar badda jardit following عende ktir jayye,1
chou rah ysir fina baعd kam chaher o,0
walaken bilmouءabalet wettesriحet chaddad ktir ha hay l fekra,1
Sshu fi shi jeded ma enne diet hak p,1
yaعmeli chi effet baعed,0
chou عamel le,1
waءafna el dares wel gym lal thawra tloعna nossحanin wel exam kal حoukam is still standing strong in 1 week ekel khara af,0
(c) The following:,1
fi wehde bteje b rغ,1
uff kenet jeye red عleik like amagad,2
Or my anger and I discuss politics with my mother enno enanajad Sammer geagea working back,1
hahaha hayda typically ana same to u habbub,2
hayda shu,1
(b) or (b) -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- --,1
that is a thawra b had zeta,2
saحiح hahaha tekram عaynak ana b iyyem el jemعa b beirut,2
Your secret is Sura.,1
hahaha shu hayda ya عayda p,2
mich eder ontor baءa bede jib vip ticket,2
(b) (b) (b) (b) (b) (b) (b) (i) (i) (i) (i) (i) (i) (i) (i) (i) (i) (ii) (ii) (ii) (ii) (ii) (i) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (,1
ma atyabo,2
fesh aryab men hek,2
chou عam taعemleh,1
hallaء toliع bayye msaffar neswen عal khalij lesh shou elo عaleءa bel khalij w ma zelik hal add bteحteءri w ma bet حebbe nasso lesh kente tdallik mlazzءa bel maktab bi tyebik w manzarik el mouحtaram natra yotlaعlik حayalla dor steحe عa dammik w عa kabertik,0
yi min hayda,1
lech hek mfkrni bkrah l barouk ana ruحi mعlءa bl barouk bas bkrah nesa حawach,0
bess fi ktir alo laء,1
hahahahhahahahahahahaah ehhhh sushiii aحsan shi bl حayet la maعloumetak p w حa tshoufa ktir p,2
عanjad hayda esmo match football 2 penalties misses eno walaww,0
/ / / / / /,1
plz hada yebءa ynaءila tyeba la njeim mch masmouح,0
eno eh fenene sawta helo bas mesh bhebba bmout fya w fan w medre aysh,1
hahah taعe kele fi ktir p,2
el thawra ma hejamit el momtalaket,1
khayyy hayda lmatloub merci mannn wa akhirannn عrefet chou baddeh have a nice evening all,2
chou boءtet deحek eza bykhsaro l brazil عa ardon bi awal game,2
maع عelem enou sar عandak حayetak tefha bas yala i love u too take care,2
sadiءeh past mesh yaعne men seneh ðÿ bzakrak torres sarlo aktar men sene rayih men liverpool l soura l enta hatayta abel,0
lhamdella ktir mneeh bas mbereh tabbashna shway mish bas ana okkkkkkk,2
waylon li oummaten la tarfaعou sawtaha ella fi janaza wala taftakhirou ella bel kharab gebran khalil gebran,0
Borrower,1
ktiiirr helo seret hadreto marten,2
fi rehet bakhour ktir awiye what are my neighbors summoning,0
jiji ءal ma btndaء hal song ma حda byءdar ydeءa chifto lech mich live,1
hayda libnen l حilo,2
lk lyom chft chi chaben ktir hlwin w knt lbse clown w عachiye chft aktr mn 3 chabeb hlwinnn w knt lebse chabbb bءtulll haleee ðÿ,0
ya ya anne ac and w Qif byesta mmlu,1
i loveyou hbibt albi w ruhi anti,2
عandik ktir dares,1
ouffff tab ana ma befham bel عsafir hol lal akel am chou,1
bas ana akid hayda l keresh meحshe 100 bills,2
ktir doعeeettttt chou mafroud aعmel benzal walla bdal bel beit,0
amtin baddik tejeh عa beirut,1
badde bagels,1
chapeau bas thumbs up ktir awiyeh hal حalءa,2
A mass. A block.,1
/ / / / / / / / /,1
mech hayda yale ken ykun fi mounesabet lal ouwet yrouh yعalleء aعlem sar bado yحallil,0
Studio LLLLLLLLLLLLL Studio,1
kel ma fout عa supermarket w yءarreb hada عalaye bi deء albe malyoun,0
corona woslet عa lebneeennnn kif rah nkaffe,0
kif taءes beirut,1
bas btekol gher chi o tsk tsk,1
hayde awal erbeneee mish عeress wala chi chill,0
you re biased ma bshil,1
w b naher el kaleb kamen rt yaعne sar fi may be nahr beirut,1
chou wadeع l ghanam be jbeil,0
hayda cadeau cyrine l her fans b mounesabet her bday p jamelaaaaa,2
MM/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/M/,1
lek hole metl sahar ghadar ya alla bdon yemsho be trend l thawra bas ma bdon ykono dod l hizb,0
ma bheb hayete hek,0
♪ Red ♪ ♪ Lovely ♪ ♪ Red ♪,1
chaklo nabil sar chater bel teswir,2
mballa bass neحna mish dating ta netjawaz neحna عam netjawaz to start dating,1
rip aanjad ma aam saddeء,0
/ / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / /,1
ma baعrf leh bas l tawouk yalle akalton hallaء keno extra delicious,2
100 ktir sayir fi falaten w kello عl hayin w yalla shou ma ken,0
mch kelon saraحa lea w chwe ma ktir,1
leh weعe halءad bakir w bas ykun عande sheghel betعazab ktir,0
3 in the back of Bas Paz mou status mou tystatus le stenbbo beche Law en 10 strikes TM TM TM,1
hahah shu helo ðÿ tkhenaءo baعd,2
walla l kezzeb bebayyin awem lek adde maحmouء ydefiع عan halo ðÿ,1
mch ktir halءad fans _ noo ma fy chi men ءymtak p,2
mouch عejebni iben el maalouf lately mouch عam byetlaع حesso ktir,0
i can only sleep to yaaaaaa thouwar el ared,1
tamnounii عala nancy akhadoula jawza hiyi sarla chi w wleda kif,0
/ / to / / to / to / / to / / to /,1
eh w heke chu عamlin,1
wwwwwwww ankw hakk u,1
roz عa djej,1
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////,1
ktir bshil knefe mn aand sea sweet now,2
fi soura ahla mn haydik bas ma hetayta twitter kermelkon,1
chtaءtellik ya sette baaref ente maعna kel yom,0
ma bymshe l hal jemعa w hek taءs b nafs l waet lol,0
btءoule عa bayrout w sob batroun,1
to arak or not to arak umm mich عerfe saraha,1
chou عam besir maعik lyom haha,1
chou tghadayte enti,1
chu ossit marwan ley ana mch dryene bl khasse someone explain pls,1
ana bel baranda,1
jarrabet,1
ya alla chou helwe rihit l ifoss bl chatwiye,2
benet jirana عemra 16 lyom khetbeta lol khayfeh tعanis ma fhemet chou sayir عlayoun lbanet,0
mouto kelkon,0
ana ktir bheb el promo tabaعna p,2
referees rarely see it give it i know many players do it bass last year kel match yعalءo عa skrtel w yaعmloula replays ktir,1
meen al eno aslan عam dawer عa hadan mn h jenes adam,0
ranoush sho hal حala hayda عa feka ur cloth wala aحla especially ur shoes,2
ktir teعbir حelo wsadiء 100 100,2
hayda lshariع eli bil boroj p,1
hay l soura bl zabet msh azde عanna,1
umm lei bank audi ma عam b khaline eshab aءal men 100000ll,1
ktiiir dammaعet,0
Ttammnet playa,1
/ / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / /,1
"♪ ♪ ♪ Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, he",1
hayda l shi mano mawjud,1
leych betzkr heik shi bass neser shu heee,1
ah bl nesbe lal fariء akid ahsan rotation w hek mish ghalat bas howe ma ha yerda hayda azde,1
mazenn natrinakk b عamal helo metel ekhtarab lحay kna ntebعo عatoull kter heloo,2
wow chou helo el mdarajet o,2
kinte betjanene,2
lek ktir mabsout bel quote tweet,1
yes rahibe,2
hayda el عayashen bحad zeto p,1
خtanaءna men rihit l hariء,0
shilo l mazeح bas mousalsal myriam fares ktir awe the story is good,2
w bhebo la moysy ktir ktir,2
ma helo teksouf el عalamlamma hada yetloub mennak talab helo tlabbe,0
bhes hayda ana sah,1
please fill this survey la rfiءte عm taعmel these la tkhalles dirasta w عayze ktir nes yعaboua merci,1
aحlam atltne,2
hahahahha nshalla bshufik bi matar beirut akhhh ma ile khlaء 8 seعat tayaran bs p,2
hayda beءeh el moto,1
msh shway ktir,1
First week of the week.,1
Half.,1
(a) (b) (b) (b) (b),1
pierre hayda mish enta wara hiba p,1
"I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know, I don't know.",1
de telephone ءeza fina nehker yeaner leءano mfakra ءeno zeit raءem fik taamol vote yeaner tehker,1
hahahaah leحءa halaء ktir عl dares p,1
chou biyelbaءliiiiik l aloub l deneee tحebiiik ya ghelye,2
b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b,1
ktir fatis,1
Type / / / / / / / / / / / / / / / / / / /,1
meen nezil sob beirut min keserwen,1
chou rah naعmel lal presentation boukra hesse rah nosءot bi ouwe,0
lesh sho عemlitlo wsho عamella ta mkalfe halءad,1
ana ktir mabsout mennik bhal lahza,2
dodo chou عabelik,1
salmmtek lama,2
"""I'm going to apologise for the apocalypse, to apologise for the apocalypse, to apologise for the apocalypse of the apocalypse.""",1
chu helo bs lwahad yfut lعndk عl profile btotlaع b kheleءto soura panoramique la snenik,1
Qaba shou hayleh kbireh Qaba chou bye rabkoun che Guevara,1
Kil beirut akid,1
math w englize tmrw helo kteerðÿ œðÿ,0
nsiya p ma عende jemعa l jomعa ana,1
I just could sleep up.,1
najwa karam s new song ma geltelik ya yomma batal yeji عalena chou asda tehdidan,1
hayda laeano manik sexy metla w ente ghiyrane,0
ktir حelo dress,2
♪ W w hashamuwa enno man man man city will win Qendon half denial enno liver urine yerba cibo anything,1
ma hada bi hemmo,0
hahahahaha ehhh,2
ktir mahdoum,2
What's moving me? I leave what he understands. He cares about me.,1
Ababanan pstata na na na ummol ll p,1
tkhenaءna ana w my best friend,0
c b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b,1
# You bowling bugs # ## ## ####################################################################################################################,1
2 hayda el tefkir li عam yjer el balad la fetan mazhabiye w عayb ndaحek aعdeء عlayna,0
ktr helo heyda l lon habet,2
up chou lعamal,1
eh w celine ktir cutie pie,2
hahahaha maybe its weird bas believe me iza loubye b laحme w rez l laban حeda ktir tayeb,2
enta nzelt ta pirut a t,1
bass hayda ma ken goma,1
ma fi ryeha,0
aywaaa habbet,2
zahaء w dares w akel w hekk u,1
ouعa حada yحkele chou lءossa lt,0
